"Id","SN","Type","TypeName","LangId","PicFile","PngFile","Comment","PngExists"
"76","1","1","char","0","tsw00076_01.pic","SRC-TSW00076-SN01__char.png","","True"
"77","0","1","char","0","tsw00077_00.pic","SRC-TSW00077-SN00__char__flower1.png","flower1","True"
"77","1","1","char","0","tsw00077_01.pic","SRC-TSW00077-SN01__char.png","","True"
"77","2","1","char","0","tsw00077_02.pic","SRC-TSW00077-SN02__char.png","","True"
"77","3","1","char","0","tsw00077_03.pic","SRC-TSW00077-SN03__char.png","","True"
"78","0","1","char","0","tsw00078_00.pic","SRC-TSW00078-SN00__char__flower2.png","flower2","True"
"78","1","1","char","0","tsw00078_01.pic","SRC-TSW00078-SN01__char.png","","True"
"78","2","1","char","0","tsw00078_02.pic","SRC-TSW00078-SN02__char.png","","True"
"78","3","1","char","0","tsw00078_03.pic","SRC-TSW00078-SN03__char.png","","True"
"79","0","1","char","0","tsw00079_00.pic","SRC-TSW00079-SN00__char__grass.png","grass","True"
"79","1","1","char","0","tsw00079_01.pic","SRC-TSW00079-SN01__char.png","","True"
"79","2","1","char","0","tsw00079_02.pic","SRC-TSW00079-SN02__char.png","","True"
"79","3","1","char","0","tsw00079_03.pic","SRC-TSW00079-SN03__char.png","","True"
"80","0","1","char","0","tsw00080_00.pic","SRC-TSW00080-SN00__char__cat1-right.png","cat1-right","True"
"80","1","1","char","0","tsw00080_01.pic","SRC-TSW00080-SN01__char.png","","True"
"80","2","1","char","0","tsw00080_02.pic","SRC-TSW00080-SN02__char.png","","True"
"80","3","1","char","0","tsw00080_03.pic","SRC-TSW00080-SN03__char.png","","True"
"81","0","1","char","0","tsw00081_00.pic","SRC-TSW00081-SN00__char__cat1-down.png","cat1-down","True"
"81","1","1","char","0","tsw00081_01.pic","SRC-TSW00081-SN01__char.png","","True"
"81","2","1","char","0","tsw00081_02.pic","SRC-TSW00081-SN02__char.png","","True"
"81","3","1","char","0","tsw00081_03.pic","SRC-TSW00081-SN03__char.png","","True"
"82","0","1","char","0","tsw00082_00.pic","SRC-TSW00082-SN00__char__cat1-up.png","cat1-up","True"
"82","1","1","char","0","tsw00082_01.pic","SRC-TSW00082-SN01__char.png","","True"
"82","2","1","char","0","tsw00082_02.pic","SRC-TSW00082-SN02__char.png","","True"
"82","3","1","char","0","tsw00082_03.pic","SRC-TSW00082-SN03__char.png","","True"
"83","0","1","char","0","tsw00083_00.pic","SRC-TSW00083-SN00__char__dog-up.png","dog-up","True"
"83","1","1","char","0","tsw00083_01.pic","SRC-TSW00083-SN01__char.png","","True"
"83","2","1","char","0","tsw00083_02.pic","SRC-TSW00083-SN02__char.png","","True"
"83","3","1","char","0","tsw00083_03.pic","SRC-TSW00083-SN03__char.png","","True"
"84","0","1","char","0","tsw00084_00.pic","SRC-TSW00084-SN00__char__dog1-down.png","dog1-down","True"
"84","1","1","char","0","tsw00084_01.pic","SRC-TSW00084-SN01__char.png","","True"
"84","2","1","char","0","tsw00084_02.pic","SRC-TSW00084-SN02__char.png","","True"
"84","3","1","char","0","tsw00084_03.pic","SRC-TSW00084-SN03__char.png","","True"
"85","0","1","char","0","tsw00085_00.pic","SRC-TSW00085-SN00__char__dog-left.png","dog-left","True"
"85","1","1","char","0","tsw00085_01.pic","SRC-TSW00085-SN01__char.png","","True"
"85","2","1","char","0","tsw00085_02.pic","SRC-TSW00085-SN02__char.png","","True"
"85","3","1","char","0","tsw00085_03.pic","SRC-TSW00085-SN03__char.png","","True"
"86","0","1","char","0","tsw00086_00.pic","SRC-TSW00086-SN00__char__545-d.png","545-d","True"
"86","1","1","char","0","tsw00086_01.pic","SRC-TSW00086-SN01__char.png","","True"
"86","2","1","char","0","tsw00086_02.pic","SRC-TSW00086-SN02__char.png","","True"
"86","3","1","char","0","tsw00086_03.pic","SRC-TSW00086-SN03__char.png","","True"
"87","0","1","char","0","tsw00087_00.pic","SRC-TSW00087-SN00__char__545-u.png","545-u","True"
"87","1","1","char","0","tsw00087_01.pic","SRC-TSW00087-SN01__char.png","","True"
"87","2","1","char","0","tsw00087_02.pic","SRC-TSW00087-SN02__char.png","","True"
"87","3","1","char","0","tsw00087_03.pic","SRC-TSW00087-SN03__char.png","","True"
"88","0","1","char","0","tsw00088_00.pic","SRC-TSW00088-SN00__char__fish-up.png","fish-up","True"
"88","1","1","char","0","tsw00088_01.pic","SRC-TSW00088-SN01__char.png","","True"
"88","2","1","char","0","tsw00088_02.pic","SRC-TSW00088-SN02__char.png","","True"
"88","3","1","char","0","tsw00088_03.pic","SRC-TSW00088-SN03__char.png","","True"
"89","0","1","char","0","tsw00089_00.pic","SRC-TSW00089-SN00__char__fish-r.png","fish-r","True"
"89","1","1","char","0","tsw00089_01.pic","SRC-TSW00089-SN01__char.png","","True"
"89","2","1","char","0","tsw00089_02.pic","SRC-TSW00089-SN02__char.png","","True"
"89","3","1","char","0","tsw00089_03.pic","SRC-TSW00089-SN03__char.png","","True"
"90","0","1","char","0","tsw00090_00.pic","SRC-TSW00090-SN00__char__fish-l.png","fish-l","True"
"90","1","1","char","0","tsw00090_01.pic","SRC-TSW00090-SN01__char.png","","True"
"90","2","1","char","0","tsw00090_02.pic","SRC-TSW00090-SN02__char.png","","True"
"90","3","1","char","0","tsw00090_03.pic","SRC-TSW00090-SN03__char.png","","True"
"91","0","1","char","0","tsw00091_00.pic","SRC-TSW00091-SN00__char__fish-down.png","fish-down","True"
"91","1","1","char","0","tsw00091_01.pic","SRC-TSW00091-SN01__char.png","","True"
"91","2","1","char","0","tsw00091_02.pic","SRC-TSW00091-SN02__char.png","","True"
"91","3","1","char","0","tsw00091_03.pic","SRC-TSW00091-SN03__char.png","","True"
"92","0","1","char","0","tsw00092_00.pic","SRC-TSW00092-SN00__char__560.png","560","True"
"92","1","1","char","0","tsw00092_01.pic","SRC-TSW00092-SN01__char.png","","True"
"92","2","1","char","0","tsw00092_02.pic","SRC-TSW00092-SN02__char.png","","True"
"93","0","1","char","0","tsw00093_00.pic","SRC-TSW00093-SN00__char__542-UP-R.png","542-UP-R","True"
"93","1","1","char","0","tsw00093_01.pic","SRC-TSW00093-SN01__char.png","","True"
"93","2","1","char","0","tsw00093_02.pic","SRC-TSW00093-SN02__char.png","","True"
"93","3","1","char","0","tsw00093_03.pic","SRC-TSW00093-SN03__char.png","","True"
"94","0","1","char","0","tsw00094_00.pic","SRC-TSW00094-SN00__char__542-DOWN-R.png","542-DOWN-R","True"
"94","1","1","char","0","tsw00094_01.pic","SRC-TSW00094-SN01__char.png","","True"
"94","2","1","char","0","tsw00094_02.pic","SRC-TSW00094-SN02__char.png","","True"
"94","3","1","char","0","tsw00094_03.pic","SRC-TSW00094-SN03__char.png","","True"
"95","0","1","char","0","tsw00095_00.pic","SRC-TSW00095-SN00__char__waiz5.png","waiz5","True"
"95","1","1","char","0","tsw00095_01.pic","SRC-TSW00095-SN01__char.png","","True"
"95","2","1","char","0","tsw00095_02.pic","SRC-TSW00095-SN02__char.png","","True"
"95","3","1","char","0","tsw00095_03.pic","SRC-TSW00095-SN03__char.png","","True"
"95","4","1","char","0","tsw00095_04.pic","SRC-TSW00095-SN04__char.png","","True"
"95","5","1","char","0","tsw00095_05.pic","SRC-TSW00095-SN05__char.png","","True"
"95","6","1","char","0","tsw00095_06.pic","SRC-TSW00095-SN06__char.png","","True"
"96","0","1","char","0","tsw00096_00.pic","SRC-TSW00096-SN00__char__wiza6.png","wiza6","True"
"96","1","1","char","0","tsw00096_01.pic","SRC-TSW00096-SN01__char.png","","True"
"96","2","1","char","0","tsw00096_02.pic","SRC-TSW00096-SN02__char.png","","True"
"96","3","1","char","0","tsw00096_03.pic","SRC-TSW00096-SN03__char.png","","True"
"96","4","1","char","0","tsw00096_04.pic","SRC-TSW00096-SN04__char.png","","True"
"96","5","1","char","0","tsw00096_05.pic","SRC-TSW00096-SN05__char.png","","True"
"97","0","1","char","0","tsw00097_00.pic","SRC-TSW00097-SN00__char__wiaz1.png","wiaz1","True"
"98","0","1","char","0","tsw00098_00.pic","SRC-TSW00098-SN00__char.png","","True"
"98","1","1","char","0","tsw00098_01.pic","SRC-TSW00098-SN01__char.png","","True"
"99","0","1","char","0","tsw00099_00.pic","SRC-TSW00099-SN00__char__005.png","005-","True"
"99","1","1","char","0","tsw00099_01.pic","SRC-TSW00099-SN01__char.png","","True"
"100","0","1","char","0","tsw00100_00.pic","SRC-TSW00100-SN00__char.png","","True"
"100","1","1","char","0","tsw00100_01.pic","SRC-TSW00100-SN01__char.png","","True"
"100","2","1","char","0","tsw00100_02.pic","SRC-TSW00100-SN02__char.png","","True"
"100","3","1","char","0","tsw00100_03.pic","SRC-TSW00100-SN03__char.png","","True"
"101","0","1","char","0","tsw00101_00.pic","SRC-TSW00101-SN00__char__master1-1.png","master1-1","True"
"101","1","1","char","0","tsw00101_01.pic","SRC-TSW00101-SN01__char.png","","True"
"101","2","1","char","0","tsw00101_02.pic","SRC-TSW00101-SN02__char.png","","True"
"101","3","1","char","0","tsw00101_03.pic","SRC-TSW00101-SN03__char.png","","True"
"101","4","1","char","0","tsw00101_04.pic","SRC-TSW00101-SN04__char.png","","True"
"101","5","1","char","0","tsw00101_05.pic","SRC-TSW00101-SN05__char.png","","True"
"101","6","1","char","0","tsw00101_06.pic","SRC-TSW00101-SN06__char.png","","True"
"101","7","1","char","0","tsw00101_07.pic","SRC-TSW00101-SN07__char.png","","True"
"102","0","1","char","0","tsw00102_00.pic","SRC-TSW00102-SN00__char__master1-2.png","master1-2","True"
"102","1","1","char","0","tsw00102_01.pic","SRC-TSW00102-SN01__char.png","","True"
"102","2","1","char","0","tsw00102_02.pic","SRC-TSW00102-SN02__char.png","","True"
"102","3","1","char","0","tsw00102_03.pic","SRC-TSW00102-SN03__char.png","","True"
"102","4","1","char","0","tsw00102_04.pic","SRC-TSW00102-SN04__char.png","","True"
"102","5","1","char","0","tsw00102_05.pic","SRC-TSW00102-SN05__char.png","","True"
"102","6","1","char","0","tsw00102_06.pic","SRC-TSW00102-SN06__char.png","","True"
"102","7","1","char","0","tsw00102_07.pic","SRC-TSW00102-SN07__char.png","","True"
"103","0","1","char","0","tsw00103_00.pic","SRC-TSW00103-SN00__char__master1-3.png","master1-3","True"
"103","1","1","char","0","tsw00103_01.pic","SRC-TSW00103-SN01__char.png","","True"
"103","2","1","char","0","tsw00103_02.pic","SRC-TSW00103-SN02__char.png","","True"
"103","3","1","char","0","tsw00103_03.pic","SRC-TSW00103-SN03__char.png","","True"
"103","4","1","char","0","tsw00103_04.pic","SRC-TSW00103-SN04__char.png","","True"
"103","5","1","char","0","tsw00103_05.pic","SRC-TSW00103-SN05__char.png","","True"
"103","6","1","char","0","tsw00103_06.pic","SRC-TSW00103-SN06__char.png","","True"
"103","7","1","char","0","tsw00103_07.pic","SRC-TSW00103-SN07__char.png","","True"
"104","0","1","char","0","tsw00104_00.pic","SRC-TSW00104-SN00__char__master1-4.png","master1-4","True"
"104","1","1","char","0","tsw00104_01.pic","SRC-TSW00104-SN01__char.png","","True"
"104","2","1","char","0","tsw00104_02.pic","SRC-TSW00104-SN02__char.png","","True"
"104","3","1","char","0","tsw00104_03.pic","SRC-TSW00104-SN03__char.png","","True"
"104","4","1","char","0","tsw00104_04.pic","SRC-TSW00104-SN04__char.png","","True"
"104","5","1","char","0","tsw00104_05.pic","SRC-TSW00104-SN05__char.png","","True"
"104","6","1","char","0","tsw00104_06.pic","SRC-TSW00104-SN06__char.png","","True"
"104","7","1","char","0","tsw00104_07.pic","SRC-TSW00104-SN07__char.png","","True"
"105","0","1","char","0","tsw00105_00.pic","SRC-TSW00105-SN00__char__master1-5.png","master1-5","True"
"105","1","1","char","0","tsw00105_01.pic","SRC-TSW00105-SN01__char.png","","True"
"105","2","1","char","0","tsw00105_02.pic","SRC-TSW00105-SN02__char.png","","True"
"105","3","1","char","0","tsw00105_03.pic","SRC-TSW00105-SN03__char.png","","True"
"105","4","1","char","0","tsw00105_04.pic","SRC-TSW00105-SN04__char.png","","True"
"105","5","1","char","0","tsw00105_05.pic","SRC-TSW00105-SN05__char.png","","True"
"105","6","1","char","0","tsw00105_06.pic","SRC-TSW00105-SN06__char.png","","True"
"105","7","1","char","0","tsw00105_07.pic","SRC-TSW00105-SN07__char.png","","True"
"106","0","1","char","0","tsw00106_00.pic","SRC-TSW00106-SN00__char__master1-6.png","master1-6","True"
"106","1","1","char","0","tsw00106_01.pic","SRC-TSW00106-SN01__char.png","","True"
"106","2","1","char","0","tsw00106_02.pic","SRC-TSW00106-SN02__char.png","","True"
"106","3","1","char","0","tsw00106_03.pic","SRC-TSW00106-SN03__char.png","","True"
"106","4","1","char","0","tsw00106_04.pic","SRC-TSW00106-SN04__char.png","","True"
"106","5","1","char","0","tsw00106_05.pic","SRC-TSW00106-SN05__char.png","","True"
"106","6","1","char","0","tsw00106_06.pic","SRC-TSW00106-SN06__char.png","","True"
"106","7","1","char","0","tsw00106_07.pic","SRC-TSW00106-SN07__char.png","","True"
"107","0","1","char","0","tsw00107_00.pic","SRC-TSW00107-SN00__char__master1-7.png","master1-7","True"
"107","1","1","char","0","tsw00107_01.pic","SRC-TSW00107-SN01__char.png","","True"
"107","2","1","char","0","tsw00107_02.pic","SRC-TSW00107-SN02__char.png","","True"
"107","3","1","char","0","tsw00107_03.pic","SRC-TSW00107-SN03__char.png","","True"
"107","4","1","char","0","tsw00107_04.pic","SRC-TSW00107-SN04__char.png","","True"
"107","5","1","char","0","tsw00107_05.pic","SRC-TSW00107-SN05__char.png","","True"
"107","6","1","char","0","tsw00107_06.pic","SRC-TSW00107-SN06__char.png","","True"
"107","7","1","char","0","tsw00107_07.pic","SRC-TSW00107-SN07__char.png","","True"
"108","0","1","char","0","tsw00108_00.pic","SRC-TSW00108-SN00__char__master1-8.png","master1-8","True"
"108","1","1","char","0","tsw00108_01.pic","SRC-TSW00108-SN01__char.png","","True"
"108","2","1","char","0","tsw00108_02.pic","SRC-TSW00108-SN02__char.png","","True"
"108","3","1","char","0","tsw00108_03.pic","SRC-TSW00108-SN03__char.png","","True"
"108","4","1","char","0","tsw00108_04.pic","SRC-TSW00108-SN04__char.png","","True"
"108","5","1","char","0","tsw00108_05.pic","SRC-TSW00108-SN05__char.png","","True"
"108","6","1","char","0","tsw00108_06.pic","SRC-TSW00108-SN06__char.png","","True"
"108","7","1","char","0","tsw00108_07.pic","SRC-TSW00108-SN07__char.png","","True"
"109","0","1","char","0","tsw00109_00.pic","SRC-TSW00109-SN00__char__master1-9.png","master1-9","True"
"109","1","1","char","0","tsw00109_01.pic","SRC-TSW00109-SN01__char.png","","True"
"109","2","1","char","0","tsw00109_02.pic","SRC-TSW00109-SN02__char.png","","True"
"109","3","1","char","0","tsw00109_03.pic","SRC-TSW00109-SN03__char.png","","True"
"109","4","1","char","0","tsw00109_04.pic","SRC-TSW00109-SN04__char.png","","True"
"109","5","1","char","0","tsw00109_05.pic","SRC-TSW00109-SN05__char.png","","True"
"109","6","1","char","0","tsw00109_06.pic","SRC-TSW00109-SN06__char.png","","True"
"109","7","1","char","0","tsw00109_07.pic","SRC-TSW00109-SN07__char.png","","True"
"110","0","1","char","0","tsw00110_00.pic","SRC-TSW00110-SN00__char.png","","True"
"110","1","1","char","0","tsw00110_01.pic","SRC-TSW00110-SN01__char.png","","True"
"110","2","1","char","0","tsw00110_02.pic","SRC-TSW00110-SN02__char.png","","True"
"110","3","1","char","0","tsw00110_03.pic","SRC-TSW00110-SN03__char.png","","True"
"111","0","1","char","0","tsw00111_00.pic","SRC-TSW00111-SN00__char.png","","True"
"111","1","1","char","0","tsw00111_01.pic","SRC-TSW00111-SN01__char.png","","True"
"111","2","1","char","0","tsw00111_02.pic","SRC-TSW00111-SN02__char.png","","True"
"111","3","1","char","0","tsw00111_03.pic","SRC-TSW00111-SN03__char.png","","True"
"112","0","1","char","0","tsw00112_00.pic","SRC-TSW00112-SN00__char.png","","True"
"113","0","1","char","0","tsw00113_00.pic","SRC-TSW00113-SN00__char__541up-r.png","541up-r","True"
"113","1","1","char","0","tsw00113_01.pic","SRC-TSW00113-SN01__char.png","","True"
"113","2","1","char","0","tsw00113_02.pic","SRC-TSW00113-SN02__char.png","","True"
"113","3","1","char","0","tsw00113_03.pic","SRC-TSW00113-SN03__char.png","","True"
"113","4","1","char","0","tsw00113_04.pic","SRC-TSW00113-SN04__char.png","","True"
"113","5","1","char","0","tsw00113_05.pic","SRC-TSW00113-SN05__char.png","","True"
"113","6","1","char","0","tsw00113_06.pic","SRC-TSW00113-SN06__char.png","","True"
"113","7","1","char","0","tsw00113_07.pic","SRC-TSW00113-SN07__char.png","","True"
"114","0","1","char","0","tsw00114_00.pic","SRC-TSW00114-SN00__char__544down-l.png","544down-l","True"
"114","1","1","char","0","tsw00114_01.pic","SRC-TSW00114-SN01__char.png","","True"
"114","2","1","char","0","tsw00114_02.pic","SRC-TSW00114-SN02__char.png","","True"
"114","3","1","char","0","tsw00114_03.pic","SRC-TSW00114-SN03__char.png","","True"
"115","0","1","char","0","tsw00115_00.pic","SRC-TSW00115-SN00__char__546.png","546","True"
"115","1","1","char","0","tsw00115_01.pic","SRC-TSW00115-SN01__char.png","","True"
"115","2","1","char","0","tsw00115_02.pic","SRC-TSW00115-SN02__char.png","","True"
"115","3","1","char","0","tsw00115_03.pic","SRC-TSW00115-SN03__char.png","","True"
"116","0","1","char","0","tsw00116_00.pic","SRC-TSW00116-SN00__char__538down-l.png","538down-l","True"
"116","1","1","char","0","tsw00116_01.pic","SRC-TSW00116-SN01__char.png","","True"
"116","2","1","char","0","tsw00116_02.pic","SRC-TSW00116-SN02__char.png","","True"
"116","3","1","char","0","tsw00116_03.pic","SRC-TSW00116-SN03__char.png","","True"
"117","0","1","char","0","tsw00117_00.pic","SRC-TSW00117-SN00__char__538up-r.png","538up-r","True"
"117","1","1","char","0","tsw00117_01.pic","SRC-TSW00117-SN01__char.png","","True"
"117","2","1","char","0","tsw00117_02.pic","SRC-TSW00117-SN02__char.png","","True"
"117","3","1","char","0","tsw00117_03.pic","SRC-TSW00117-SN03__char.png","","True"
"118","0","1","char","0","tsw00118_00.pic","SRC-TSW00118-SN00__char__547a.png","547a","True"
"118","1","1","char","0","tsw00118_01.pic","SRC-TSW00118-SN01__char.png","","True"
"118","2","1","char","0","tsw00118_02.pic","SRC-TSW00118-SN02__char.png","","True"
"118","3","1","char","0","tsw00118_03.pic","SRC-TSW00118-SN03__char.png","","True"
"119","0","1","char","0","tsw00119_00.pic","SRC-TSW00119-SN00__char__547b.png","547b","True"
"119","1","1","char","0","tsw00119_01.pic","SRC-TSW00119-SN01__char.png","","True"
"119","2","1","char","0","tsw00119_02.pic","SRC-TSW00119-SN02__char.png","","True"
"119","3","1","char","0","tsw00119_03.pic","SRC-TSW00119-SN03__char.png","","True"
"120","0","1","char","0","tsw00120_00.pic","SRC-TSW00120-SN00__char__548b.png","548b","True"
"120","1","1","char","0","tsw00120_01.pic","SRC-TSW00120-SN01__char.png","","True"
"120","2","1","char","0","tsw00120_02.pic","SRC-TSW00120-SN02__char.png","","True"
"120","3","1","char","0","tsw00120_03.pic","SRC-TSW00120-SN03__char.png","","True"
"121","0","1","char","0","tsw00121_00.pic","SRC-TSW00121-SN00__char__548a.png","548a","True"
"121","1","1","char","0","tsw00121_01.pic","SRC-TSW00121-SN01__char.png","","True"
"121","2","1","char","0","tsw00121_02.pic","SRC-TSW00121-SN02__char.png","","True"
"121","3","1","char","0","tsw00121_03.pic","SRC-TSW00121-SN03__char.png","","True"
"122","0","1","char","0","tsw00122_00.pic","SRC-TSW00122-SN00__char__623.png","623","True"
"122","1","1","char","0","tsw00122_01.pic","SRC-TSW00122-SN01__char.png","","True"
"122","2","1","char","0","tsw00122_02.pic","SRC-TSW00122-SN02__char.png","","True"
"122","3","1","char","0","tsw00122_03.pic","SRC-TSW00122-SN03__char.png","","True"
"123","0","1","char","0","tsw00123_00.pic","SRC-TSW00123-SN00__char__505left.png","505left","True"
"123","1","1","char","0","tsw00123_01.pic","SRC-TSW00123-SN01__char.png","","True"
"123","2","1","char","0","tsw00123_02.pic","SRC-TSW00123-SN02__char.png","","True"
