"item_id","name","types","roles","discard","is_unique","Calculation","Consumption","Cons_MP","Cons_SP","Cons_Throw","Cons_Item","UsePlace","Price","ProficientPoint","ProficientHard","AddSpecial","SutraName","ResistanceSK","SkillExp","AddHP","AddMP","AddSP","AddSTR","AddStamina","AddWIS","AddSPD","AddFriend","AddDodge","AddATK","AddDEF","AttrFire","AttrIce","AttrWind","AttrEarth","AttrPoison","AttrLight","AttrDark","AttrThunder","AttrPhysical","AttackEffect","UseScript","ViewScript","function_flags"
"1044","白金之腕","IT_10|IT_30","2|3","","","","","","","","","","100","","","","","","","","","","","","","","","","1","5","","","","","","","","","","","","",
"1045","雨雲之腕","IT_10|IT_30","2|3","","","","","","","","","","450","","","","","","","","","","","","","","","","","11","-2","","","","","","","","","","","",
"1046","景衣法鐲","IT_10|IT_30","2|3","","","","","","","","","","250","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","",
"1047","般若裟腕","IT_10|IT_30","3","","","","","","","","","","350","","","","","","","","","","","","","","","","","10","","","","","","-4","","","","","","",
"1048","加卡達鐲","IT_10|IT_30","1|2|3|4","","","256","","","","","","","550","","","","","","","100","","","","","","","","","","14","","","","","","","","","","","","",
"1049","晷日天輪","IT_10|IT_30","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1050","碧英之腕","IT_10|IT_30","2","","","","","","","","","","880","","","","","","","","","","","","","-2","","","5","28","","","","","","","","","","","","",
"1051","蓮腕釧","IT_10|IT_30","3","","","","","","","","","","750","","","","","","","","2","","","","","2","","","","23","","","","","","","","","","","","",
"1052","修羅膀腕","IT_10|IT_30","1|2|3|4","","","256","","","","","","","1600","","","","","","","-30","","-30","","","","3","","","12","2","","","","","","","","","","","","",
"1053","千佛鐲","IT_10|IT_30","3","","","256","","","","","","","","","","","","","","","20","","","","","","","","8","23","","","","","","","","","","","","",
"1054","玉蓮衣","IT_10|IT_31","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1055","虹紗羽","IT_10|IT_31","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1056","罡氣披風","IT_10|IT_31","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1057","金繭甲","IT_10|IT_31","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1058","萱華柔甲","IT_10|IT_31","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1059","紅雀鐲","IT_10|IT_30","2|3","","","","","","","","","","480","","","","","","","","","","","","","2","","","2","11","","","","","","","","","","","","",
"1060","雪蠶護手","IT_10|IT_30","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1061","雀羽雲手","IT_10|IT_30","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1062","無痕鞋","IT_10|IT_32","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1063","燕舞靴","IT_10|IT_32","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1064","七情束","IT_10|IT_29","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1065","五結簪","IT_10|IT_29","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1101","聚雷光符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","",
"1102","火球符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","","",
"1103","魔炎符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","",
"1104","冰雹符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","","",
"1105","六芒星符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","","",
"1106","閻火符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","",
"1107","食魂符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","","",
"1108","狂浪襲符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","","",
"1109","纏絲氣符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","","",
"1110","海靈彈符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","","",
"1111","凍霧符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","","",
"1112","凝冰符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","","",
"1113","霜漩流符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","","",
"1114","幻光聖劍符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","","",
"1115","天降雷火符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","123","","",
"1116","滅靈光環符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","195","","",
"1117","靈魔幻音符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","199","","",
"1118","雷霆光鏵符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","207","","",
"1119","封靈滅法符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","208","","",
"1120","地龍鑽符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","255","","",
"1121","降龍拳符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","306","","",
"1122","五雷咒符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","326","","",
"1123","三昧陰火劫符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","338","","",
"1124","風捲殘雲符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","343","","",
"1125","仙靈冰封符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","344","","",
"1126","移魂仙樂符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","380","","",
"1127","除魔靈鼓符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","381","","",
"1128","日輪烈焰符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","382","","",
"1129","殘月鎖漪符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","383","","",
"1130","流雲幻光符","IT_05|IT_28","1|2|3|4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","385","","",
"1501","烈火術","IT_05","1|2","","","","10","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","",
"1502","焰火環","IT_04","1|2","","","","30","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","","",
"1503","火靈氣罩","IT_03","1|2","","","","30","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","","",
"1504","火炎彈","IT_05","1|2","","","","25","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","","",
"1505","烈日蝕睛","IT_04","1|2","","","","15","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","",
"1506","熾炎波","IT_05","1","","","","35","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","","",
"1507","朱雀振翅","IT_05","1","","","","120","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","440","","",
"1508","火神降臨","IT_05","1","","","","250","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","442","","",
"1509","魂野魔露","IT_04","2|3|4","","","","10","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","",
"1510","千水凝冰","IT_05","2|3|4","","","","30","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","","",
"1511","浪捲無量","IT_05","2|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","","",
"1512","凍霧術","IT_04","2|3|4","","","","35","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","","",
"1513","冰石亂墜","IT_05","2|3|4","","","","50","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","183","","",
"1514","寒冰星雨","IT_05","2|3|4","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","142","","",
"1515","青龍雲屏","IT_05","2","","","","280","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","451","","",
"1516","海神潮","IT_05","4","","","","250","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","456","","",
"1517","轉風術","IT_05","1|3|4","","","","18","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","",
"1518","浸沐春風","IT_13","1|3|4","","","","10","Y","","","","3","","","","","","","","60","","","","","","","","","","","","","","","","","","","","85","","",
"1519","御風術","IT_03","1|3|4","","","","25","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","143","","",
"1520","空靈旋","IT_05","1|3|4","","","","30","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","144","","",
"1521","青風薪榮","IT_01","1|3|4","","","","40","Y","","","","3","","","","","","","","100","","","","","","","","","","","","","","","","","","","","145","","",
"1522","天風捲千鈞","IT_05","1|3|4","","","","55","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","","",
"1523","怒空摘星","IT_05","3","","","","150","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","443","","",
"1524","白虎星降","IT_05","3","","","","320","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","454","","",
"1525","錮元入石","IT_04","1|2|3|4","","","","30","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","279","","",
"1526","地龍鑽","IT_05|IT_28","","","","","","Y","","","","1","","","","1120","","","","","","","","","","","","","","","","","","","","","","","","255","","",
"1527","落石術","IT_05","1|4","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","184","","",
"1528","石龜護甲","IT_03","1|4","","","","35","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","333","","",
"1529","濤瀾動地","IT_05","1|4","","","","50","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","277","","",
"1530","狂沙飛石","IT_05","1|4","","","","65","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","","",
"1531","玄武現世","IT_05","4","","","","200","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","455","","",
"1532","亞特拉斯巨靈","IT_05","1|4","","","","200","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","441","","",
"1533","疾電術","IT_05","2|4","","","","12","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","",
"1534","電氣角鑽","IT_04","2|3","","","","20","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","","",
"1535","坎離雷電","IT_05","2|4","","","","55","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","202","","",
"1536","太陰神雷","IT_05","2","","","","80","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","445","","",
"1537","天翔奔雷破","IT_05","2|3","","","","70","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","335","","",
"1538","天雷震八方","IT_05","2","","","","150","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","448","","",
"1539","雲龍身四縱","IT_05","3","","","","230","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","452","","",
"1540","雷神動九天","IT_05","3","","","","300","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","453","","",
"1541","天使之福音","IT_04","3|4","","","","15","Y","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1542","禁言封咒術","IT_04","3|4","","","","30","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","148","","",
"1543","聖光彈","IT_05","3|4","","","","20","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","149","","",
"1544","聖火幻劍","IT_05","3|4","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","186","","",
"1545","霞雲罩身","IT_03","3|4","","","","25","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","","",
"1546","仙音淨化","IT_05","3|4","","","","35","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","281","","",
"1547","九龍化傷術","IT_13","3|4","","","","40","Y","","","","3","","","","","","","","1000","","","","","","","","","","","","","","","","","","","","282","","",
"1548","元體靈滅","IT_05","3|4","","","","50","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","334","","",
"1549","韋馱伏魔","IT_05","3|4","","","","80","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","393","","",
"1550","無相如來","IT_05","4","","","","300","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","457","","",
"1551","閻火術","IT_05|IT_28","2","","","","20","Y","","","","1","","","","1106","","","","","","","","","","","","","","","","","","","","","","","","19","","",
"1552","食魂咒","IT_04|IT_28","2","","","","18","Y","","","","1","","","","1107","","","","","","","","","","","","","","","","","","","","","","","","59","","",
"1553","五毒咒","IT_05","2","","","","65","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","366","","",
"1554","迷意波","IT_04","2","","","","45","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","365","","",
"1555","煉獄陰火","IT_05","2","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","","",
"1556","衰竭術","IT_04","2","","","","45","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","185","","",
"1557","依魔行意","IT_04","2","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","392","","",
"1558","紫氣闇龍","IT_05","2","","","","100","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","447","","",
"1559","十邪散魂","IT_05","2","","","","300","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","450","","",
"1560","冥流潺入","IT_05","2","","","","200","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","449","","",
"1561","土地神念法","IT_04","1|2|3|4","","","","1","Y","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","","","FN_DungeonEscape=true"
"1562","天使之眼","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1563","萬蠱纏身","IT_04","2","","","","75","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","446","","",
"1564","炙炎旋流","IT_03","1|4","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","359","","",
"1565","縮地術","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1566","乘龍念法","IT_04","1|2|3|4","","","","1","Y","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","251","","","FN_CityTeleport=true"
"1567","寒雪氣罩","IT_03","2|3","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","360","","",
"1568","火眼金睛","IT_04","1|2|3|4","","","","35","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","363","","",
"1569","三藏淨身咒","IT_03","3|4","","","","35","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","341","","",
"1570","佛光衝宵","IT_03","3|4","","","","20","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","286","","",
"1571","妖魔滅道","IT_03","2","","","","40","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","361","","",
"1572","神入靈殼","IT_03","3|4","","","","50","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","362","","",
"1573","借物代形","IT_03","1|2|3|4","","","","100","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","364","","",
"1574","氣療術","IT_13","1|2|3|4","","","","15","Y","","","","3","","","","","","","","100","","","","","","","","","","","","","","","","","","","","14","","",
"1575","合精法","IT_13","1|2|3|4","","","","18","Y","","","","3","","","","","","","","","","100","","","","","","","","","","","","","","","","","","95","","",
"1576","神恩廣澤","IT_13","1|3|4","","","","35","Y","","","","3","","","","","","","","200","","","","","","","","","","","","","","","","","","","","139","","",
"1577","喚魂咒","IT_01|IT_13","1|2|3|4","","","","70","Y","","","","3","","","","","","","","800","","","","","","","","","","","","","","","","","","","","140","","",
"1578","神癒咒","IT_13","1|2|3|4","","","","30","Y","","","","3","","","","","","","","500","","","","","","","","","","","","","","","","","","","","14","","",
"1579","舒筋活脈","IT_13","1|2|3|4","","","","120","Y","","","","3","","","","","","","","","","200","","","","","","","","","","","","","","","","","","283","","",
"1580","靈息","IT_13","1|2|3|4","","","","100","","Y","","","3","","","","","","","","","100","","","","","","","","","","","","","","","","","","","14","","",
"1581","順脈心法","IT_13","1|4","","","","100","Y","","","","3","","","","","","","","","","300","","","","","","","","","","","","","","","","","","14","","",
"1582","風砂甘霖術","IT_13","1|2|3|4","","","","80","Y","","","","3","","","","","","","","1000","","","","","","","","","","","","","","","","","","","","367","","",
"1583","八方歸元","IT_01|IT_13","3|4","","","","100","Y","","","","1","","","","","","","","300","","","","","","","","","","","","","","","","","","","","444","","",
"1584","仙靈息","IT_13","3","","","","250","","Y","","","3","","","","","","","","","200","","","","","","","","","","","","","","","","","","","14","","",
"1585","逆轉丹行術","IT_13","1|4","","","","150","Y","","","","3","","","","","","","","","","500","","","","","","","","","","","","","","","","","","14","","",
"1586","浴火重生咒","IT_01|IT_13","2","","","","150","Y","","","","3","","","","","","","","1800","","","","","","","","","","","","","","","","","","","","140","","",
"1587","道儀霞光","IT_13","4","","","","400","","Y","","","2","","","","","","","","","250","","","","","","","","","","","","","","","","","","","283","","",
"1588","八門定星術","IT_13","3","","","","130","Y","","","","3","","","","","","","","5000","","","","","","","","","","","","","","","","","","","","14","","",
"1589","殘燭引月","IT_13","4","","","","500","","Y","","","3","","","","","","","","","400","","","","","","","","","","","","","","","","","","","14","","",
"1590","清風咒","IT_01","2|4","","","","25","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","","",
"1591","撥雲見日","IT_01","1|2|3|4","","","","20","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","187","","",
"1592","蝕岩還身","IT_01","4","","","","25","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","","",
"1593","祭柳歸靈","IT_01","1|2|3|4","","","","20","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","284","","",
"1594","離僵赤金","IT_01","1|2|3|4","","","","25","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","439","","",
"1595","化枯轉榮","IT_01","3","","","","25","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","311","","",
"1596","騰蛇棄鱗","IT_01|IT_13","3","","","","50","","Y","","","1","","","","","","","","10","","","","","","","","","","","","","","","","","","","","22","","",
"1597","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1598","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1599","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1600","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1601","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1602","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1603","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1604","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1605","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1606","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1607","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1608","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1609","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1610","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1611","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1612","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1613","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1614","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1615","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1616","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1617","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1618","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1619","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1620","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1621","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1622","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1623","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1624","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1625","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1626","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1627","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1628","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1629","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1630","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1631","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1632","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1633","騰蛇棄鱗","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1634","疾鷹七痕劍","IT_05","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","","",
"1635","虛影斬","IT_05","1","","","","400","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","127","","",
"1636","御劍燎原","IT_05","1","","","","402","","","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","","332","","",
"1637","蛟龍翻身","IT_05","1","","","","500","","","","","1","","","","3","","","","","","","","","","","","","","","","","","","","","","","","368","","",
"1638","霸王崩山勁","IT_05","1","","","","500","","","","","1","","","","4","","","","","","","","","","","","","","","","","","","","","","","","369","","",
"1639","天狼巽閃","IT_05","1","","","","404","","","","","1","","","","5","","","","","","","","","","","","","","","","","","","","","","","","370","","",
"1640","靈弓蛇箭","IT_05","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","","",
"1641","寒山月引","IT_05","2","","","","405","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","196","","",
"1642","三界妖靈","IT_05","2","","","","406","","","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","","371","","",
"1643","靈箭幻舞","IT_05","2","","","","500","","","","","1","","","","3","","","","","","","","","","","","","","","","","","","","","","","","372","","",
"1644","無我滅境","IT_05","2","","","","500","","","","","1","","","","4","","","","","","","","","","","","","","","","","","","","","","","","373","","",
"1645","血刃飄零","IT_05","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","301","","",
"1646","水月流轉","IT_05","3","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","302","","",
"1647","風伯見日","IT_05","3","","","","500","","","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","","374","","",
"1648","元極四方","IT_05","3","","","","500","","","","","1","","","","3","","","","","","","","","","","","","","","","","","","","","","","","376","","",
"1649","銀焰穿心槍","IT_05","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","285","","",
"1650","天將伏千軍","IT_05","4","","","","500","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","289","","",
"1651","雨師興浪","IT_05","4","","","","500","","","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","","375","","",
"1652","真武神威","IT_05","4","","","","409","","","","","1","","","","3","","","","","","","","","","","","","","","","","","","","","","","","377","","",
"1653","因果輪迴","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1654","偷天換日","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1655","天裁地判","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1656","離影術","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1657","蜃氣劫","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1658","封魔奇經","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1659","無間地獄","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1660","有緣情深","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1661","閻羅生死廳","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
